data,valor
,ZC=F
2024-02-21,411.0
2024-02-22,406.0
2024-02-23,399.75
2024-02-26,407.0
2024-02-27,408.25
2024-02-28,413.25
2024-02-29,415.75
2024-03-01,412.25
2024-03-04,417.5
2024-03-05,413.5
2024-03-06,418.0
2024-03-07,426.0
2024-03-08,426.25
2024-03-11,428.25
2024-03-12,429.0
2024-03-13,426.5
2024-03-14,422.5
2024-03-15,436.75
2024-03-18,436.0
2024-03-19,439.5
2024-03-20,439.0
2024-03-21,440.75
2024-03-22,439.25
2024-03-25,437.75
2024-03-26,432.5
2024-03-27,426.75
2024-03-28,442.0
2024-04-01,435.5
2024-04-02,426.5
2024-04-03,431.75
2024-04-04,435.25
2024-04-05,434.25
2024-04-08,435.5
2024-04-09,431.25
2024-04-10,434.25
2024-04-11,428.75
2024-04-12,435.5
2024-04-15,431.5
2024-04-16,431.0
2024-04-17,430.25
2024-04-18,426.75
2024-04-19,433.5
2024-04-22,439.75
2024-04-23,443.0
2024-04-24,437.75
2024-04-25,441.0
2024-04-26,440.0
2024-04-29,439.25
2024-04-30,439.5
2024-05-01,443.25
2024-05-02,452.0
2024-05-03,447.0
2024-05-06,457.0
2024-05-07,453.75
2024-05-08,445.5
2024-05-09,442.75
2024-05-10,455.75
2024-05-13,458.5
2024-05-14,453.75
2024-05-15,462.5
2024-05-16,457.0
2024-05-17,452.5
2024-05-20,460.5
2024-05-21,458.0
2024-05-22,461.25
2024-05-23,464.0
2024-05-24,464.75
2024-05-28,462.5
2024-05-29,455.25
2024-05-30,448.75
2024-05-31,446.25
2024-06-03,443.5
2024-06-04,442.5
2024-06-05,439.25
2024-06-06,452.0
2024-06-07,448.75
2024-06-10,451.75
2024-06-11,449.5
2024-06-12,454.25
2024-06-13,458.5
2024-06-14,450.0
2024-06-17,443.75
2024-06-18,450.0
2024-06-20,439.75
2024-06-21,435.0
2024-06-24,433.5
2024-06-25,425.5
2024-06-26,420.0
2024-06-27,413.75
2024-06-28,397.25
2024-07-01,398.25
2024-07-02,402.0
2024-07-03,403.5
2024-07-05,411.25
2024-07-08,395.75
2024-07-09,400.25
2024-07-10,403.25
2024-07-11,406.75
2024-07-12,400.0
